city,pop,lat,lon,tz
Manokwari - ID,107325,-0.86291,134.064,Asia/Jayapura
Manouba - TN,32005,36.8101,10.0956,Africa/Tunis
Mansa - ZM,170965,-11.1998,28.8943,Africa/Lusaka
Manzini - SZ,110537,-26.4988,31.38,Africa/Mbabane
Mao - TD,50681,14.1229,15.3119,Africa/Ndjamena
Mao - DO,48297,19.5491,-71.0781,America/Santo_Domingo
Maoming - CN,1307802,21.6663,110.914,Asia/Shanghai
Maputo - MZ,1254837,-25.9655,32.5832,Africa/Maputo
Mar del Plata - AR,593337,-38.0004,-57.5562,America/Argentina/Buenos_Aires
Maracaibo - VE,1752602,10.6423,-71.6109,America/Caracas
Maracay - VE,464700,10.2497,-67.5948,America/Caracas
Maradi - NE,361702,13.5,7.10174,Africa/Niamey
Maralal - KE,31350,1.09667,36.6981,Africa/Nairobi
Mardin - TR,129864,37.3131,40.7436,Europe/Istanbul
Maribor - SI,96209,46.5558,15.6459,Europe/Ljubljana
Mariehamn - AX,10682,60.0973,19.9348,Europe/Mariehamn
Mariental - NA,14789,-24.6271,17.9647,Africa/Windhoek
Marigot - MF,5700,18.0682,-63.083,America/Marigot
Marijampole - LT,34975,54.5579,23.35,Europe/Vilnius
Marka - SO,230100,1.71594,44.7717,Africa/Mogadishu
Marondera - ZW,66204,-18.1853,31.5519,Africa/Harare
Maroua - CM,314122,10.5909,14.3159,Africa/Douala
Marrakesh - MA,995871,31.6342,-7.99994,Africa/Casablanca
Marsa Matruh - EG,176498,31.3529,27.2372,Africa/Cairo
Marsabit - KE,36289,2.33468,37.9909,Africa/Nairobi
Marsaskala - MT,10024,35.8622,14.567,Europe/Malta
Marseille - FR,870731,43.297,5.38107,Europe/Paris
Marupe - LV,17796,56.9054,24.0511,Europe/Riga
Mary - TM,114680,37.5938,61.8303,Asia/Ashgabat
Masaya - NI,130113,11.9732,-86.0959,America/Managua
Mascara - DZ,108629,35.3966,0.14027,Africa/Algiers
Maseru - LS,359753,-29.3167,27.4833,Africa/Maseru
Mashhad - IR,2307177,36.2981,59.6057,Asia/Tehran
Massakory - TD,39944,12.9981,15.7319,Africa/Ndjamena
Massawa - ER,23100,15.6081,39.4746,Africa/Asmara
Masvingo - ZW,90286,-20.0637,30.8277,Africa/Harare
Mata-Utu - WF,1200,-13.2816,-176.175,Pacific/Wallis
Matadi - CD,425662,-5.83861,13.4631,Africa/Kinshasa
Matagalpa - NI,109089,12.9279,-85.9191,America/Managua
Matam - SN,27695,15.6559,-13.2554,Africa/Dakar
Matanzas - CU,146733,23.0439,-81.5828,America/Havana
Mataram - ID,429651,-8.58333,116.117,Asia/Makassar
Matola - MZ,1198988,-25.9622,32.4589,Africa/Maputo
Matsue - JP,203616,35.4833,133.05,Asia/Tokyo
Matsuyama - JP,511192,33.8392,132.766,Asia/Tokyo
Maturin - VE,647459,9.74569,-63.1832,America/Caracas
Maun - BW,85350,-19.9833,23.4167,Africa/Gaborone
Mawlamyine - MM,438861,16.4905,97.6282,Asia/Yangon
May Pen - JM,44755,17.9645,-77.2451,America/Jamaica
Mayagueez - PR,73077,18.2011,-67.1396,America/Puerto_Rico
Maykop - RU,141970,44.6079,40.1024,Europe/Moscow
Maymana - AF,75900,35.9214,64.7836,Asia/Kabul
Mazar-e Sharif - AF,523300,36.709,67.1109,Asia/Kabul
Mazatenango - GT,77431,14.5341,-91.5031,America/Guatemala
Mbabane - SZ,76218,-26.3167,31.1333,Africa/Mbabane
Mbaiki - CF,21867,3.86781,17.9892,Africa/Bangui
Mbale - KE,60000,0.08213,34.7214,Africa/Nairobi
Mbandaka - CD,455011,0.04865,18.2603,Africa/Kinshasa
Mbanza Kongo - AO,148000,-6.26667,14.2383,Africa/Luanda
Mbarara - UG,221300,-0.60467,30.6485,Africa/Kampala
Mbeya - TZ,541603,-8.9,33.45,Africa/Dar_es_Salaam
Mbombela - ZA,110159,-25.4751,30.9693,Africa/Johannesburg
Mbuji-Mayi - CD,2101332,-6.13603,23.5898,Africa/Lubumbashi
Medan - ID,2435252,3.58333,98.6667,Asia/Jakarta
Medea - DZ,145441,36.2642,2.75393,Africa/Algiers
Medellin - CO,1999979,6.245,-75.5715,America/Bogota
Medenine - TN,71406,33.355,10.5055,Africa/Tunis
Meerut - IN,1223184,28.98,77.7064,Asia/Kolkata
Mehtar Lam - AF,17345,34.6714,70.2094,Asia/Kabul
Meishan - CN,1107742,30.0439,103.837,Asia/Shanghai
Meizhou - CN,992351,24.2886,116.118,Asia/Shanghai
Mek'ele - ET,457900,13.4967,39.4753,Africa/Addis_Ababa
Meknes - MA,568295,33.8935,-5.54727,Africa/Casablanca
Melbourne - AU,5350705,-37.814,144.963,Australia/Melbourne
Melilla - ES,85985,35.2937,-2.93833,Africa/Ceuta
Mellieha - MT,11389,35.9566,14.3626,Europe/Malta
Melo - UY,51023,-32.3682,-54.1641,America/Montevideo
Memphis - US,633104,35.1495,-90.049,America/Chicago
Menaka - ML,14085,15.9199,2.39609,Africa/Bamako
Mendefera - ER,17781,14.8872,38.8153,Africa/Asmara
Mendi - PG,26252,-6.14755,143.656,Pacific/Port_Moresby
Mendoza - AR,114893,-32.8895,-68.8458,America/Argentina/Mendoza
Mengzi - CN,595100,23.3678,103.382,Asia/Shanghai
Menongue - AO,251178,-14.6585,17.691,Africa/Luanda
Merauke - ID,102351,-8.49958,140.406,Asia/Jayapura
Mercedes - UY,42359,-33.2524,-58.0305,America/Montevideo
Merida - MX,1201000,20.967,-89.6232,America/Merida
Merida - VE,300000,8.57899,-71.1692,America/Caracas
Merida - ES,59352,38.918,-6.34292,Europe/Madrid
Mersin - TR,537842,36.812,34.6389,Europe/Istanbul
Meru - KE,80191,0.04626,37.6559,Africa/Nairobi
Mexicali - MX,1032686,32.6278,-115.454,America/Tijuana
Mexico City - MX,12294193,19.4285,-99.1277,America/Mexico_City
Mianyang - CN,1550000,31.4678,104.682,Asia/Shanghai
Miarinarivo - MG,13883,-18.9587,46.9055,Indian/Antananarivo
Middelburg - NL,46485,51.5,3.61389,Europe/Amsterdam
Miercurea-Ciuc - RO,34484,46.35,25.8,Europe/Bucharest
Migori - KE,71668,-1.06343,34.4731,Africa/Nairobi
Mikkeli - FI,52121,61.6886,27.2723,Europe/Helsinki
Mila - DZ,63251,36.4503,6.26444,Africa/Algiers
Milan - IT,1371498,45.4643,9.18951,Europe/Rome
Milwaukee - US,563531,43.0389,-87.9065,America/Chicago
Minas - UY,38025,-34.3759,-55.2377,America/Montevideo
Mindelo - CV,69013,16.8901,-24.9804,Atlantic/Cape_Verde
Mingachevir - AZ,106048,40.7642,47.0623,Asia/Baku
Minna - NG,425000,9.61524,6.54776,Africa/Lagos
Minsk - BY,1742124,53.9002,27.5665,Europe/Minsk
Minya - EG,283605,28.0919,30.7581,Africa/Cairo
Miragoane - HT,89202,18.446,-73.0896,America/Port-au-Prince
Miskolc - HU,154521,48.1033,20.7781,Europe/Budapest
Misratah - LY,355657,32.3753,15.0925,Africa/Tripoli
Mito - JP,270685,36.35,140.45,Asia/Tokyo
Mitrovice - XK,107045,42.8833,20.8667,Europe/Belgrade
Mitu - CO,29850,1.25744,-70.2355,America/Bogota
Miyazaki - JP,401339,31.9167,131.417,Asia/Tokyo
Moca - DO,61834,19.3929,-70.5235,America/Santo_Domingo
Mochudi - BW,50321,-24.4167,26.15,Africa/Gaborone
Mocoa - CO,56398,1.15284,-76.6521,America/Bogota
Moeroen - MN,39404,49.6342,100.162,Asia/Ulaanbaatar
Mogadishu - SO,2587183,2.03711,45.3438,Africa/Mogadishu
Mohale's Hoek - LS,46593,-30.1514,27.4769,Africa/Maseru
Mokhotlong - LS,14461,-29.2894,29.0675,Africa/Maseru
Molde - NO,22410,62.7375,7.15912,Europe/Oslo
Molepolole - BW,74861,-24.4066,25.4951,Africa/Gaborone
Mombasa - KE,1208333,-4.05466,39.6636,Africa/Nairobi
Monaco - MC,32965,43.7372,7.42145,Europe/Monaco
Monastir - TN,93306,35.778,10.8262,Africa/Tunis
Mong Kok - HK,62967,22.3194,114.171,Asia/Hong_Kong
Mongo - TD,53768,12.1851,18.6884,Africa/Ndjamena
Mongu - ZM,111450,-15.2484,23.1274,Africa/Lusaka
Monrovia - LR,1542549,6.30054,-10.7969,Africa/Monrovia
Montana - BG,47445,43.4128,23.2217,Europe/Sofia
Monte Plata - DO,15532,18.8075,-69.7843,America/Santo_Domingo
Montego Bay - JM,82867,18.4712,-77.9188,America/Jamaica
Monteria - CO,490935,8.75081,-75.8782,America/Bogota
Monterrey - MX,1135512,25.6843,-100.317,America/Monterrey
Montevideo - UY,1270737,-34.9033,-56.1882,America/Montevideo
Montgomery - US,195287,32.3668,-86.3,America/Chicago
Montreal - CA,1762949,45.5088,-73.5878,America/Toronto
Monywa - MM,182011,22.1086,95.1358,Asia/Yangon
Mopti - ML,186187,14.4843,-4.18296,Africa/Bamako
Moquegua - PE,69882,-17.1975,-70.9359,America/Lima
Moradabad - IN,721139,28.8389,78.7768,Asia/Kolkata
Morelia - MX,743275,19.7008,-101.184,America/Mexico_City
Morioka - JP,290700,39.7,141.15,Asia/Tokyo
Morogoro - TZ,471409,-6.82102,37.6612,Africa/Dar_es_Salaam
Morondava - MG,56671,-20.2887,44.3178,Indian/Antananarivo
Moroni - KM,74749,-11.7022,43.2551,Indian/Comoro
Moscow - RU,10381222,55.752,37.6178,Europe/Moscow
Moshi - TZ,221733,-3.35,37.3333,Africa/Dar_es_Salaam
Mossamedes - AO,255000,-15.1961,12.1522,Africa/Luanda
Mosta - MT,23482,35.9094,14.4257,Europe/Malta
Mostaganem - DZ,162885,35.9312,0.08918,Africa/Algiers
Mosul - IQ,1683000,36.335,43.1189,Asia/Baghdad
Mouila - GA,43342,-1.86846,11.0559,Africa/Libreville
Moundou - TD,196124,8.57437,16.0772,Africa/Ndjamena
Mount Hagen - PG,33623,-5.85746,144.231,Pacific/Port_Moresby
Moussoro - TD,35100,13.6444,16.4895,Africa/Ndjamena
Moutsamoudou - KM,26313,-12.1667,44.3994,Indian/Comoro
Moyobamba - PE,50073,-6.03441,-76.9742,America/Lima
Mpanda - TZ,204338,-6.34379,31.0695,Africa/Dar_es_Salaam
Mtwara - TZ,140793,-10.2667,40.1833,Africa/Dar_es_Salaam
Muan - KR,92009,34.9901,126.479,Asia/Seoul
Muang Phon-Hong - LA,10112,18.4953,102.415,Asia/Vientiane
Muang Phonsavan - LA,37507,19.4494,103.192,Asia/Vientiane
Muang Xay - LA,25000,20.6923,101.984,Asia/Vientiane
Mudanjiang - CN,665915,44.548,129.626,Asia/Shanghai
Mueang Nonthaburi - TH,254375,13.8607,100.515,Asia/Bangkok
Mugla - TR,92328,37.2181,28.3665,Europe/Istanbul
Mukalla - YE,594951,14.5425,49.1242,Asia/Aden
Mukdahan - TH,40480,16.5453,104.724,Asia/Bangkok
Multan - PK,2169915,30.1968,71.4782,Asia/Karachi
Mumbai - IN,12691836,19.0728,72.8826,Asia/Kolkata
Munich - DE,1260391,48.1374,11.5755,Europe/Berlin
Murang'a - KE,43314,-0.72104,37.1526,Africa/Nairobi
Murcia - ES,460349,37.987,-1.13004,Europe/Madrid
Murmansk - RU,295374,68.9678,33.0992,Europe/Moscow
Murska Sobota - SI,11107,46.6626,16.1664,Europe/Ljubljana
Murzuk - LY,30491,25.9155,13.9184,Africa/Tripoli
Mus - TR,82536,38.7316,41.4848,Europe/Istanbul
Muscat - OM,797000,23.5841,58.4078,Asia/Muscat
Musoma - TZ,164172,-1.5,33.8,Africa/Dar_es_Salaam
Mutare - ZW,224802,-18.9707,32.6709,Africa/Harare
Muyinga - BI,14869,-2.8451,30.3414,Africa/Bujumbura
Muzaffarabad - PK,725000,34.37,73.4708,Asia/Karachi
Mwanza - TZ,1104521,-2.51667,32.9,Africa/Dar_es_Salaam
My Tho - VN,270700,10.36,106.36,Asia/Ho_Chi_Minh
Myitkyina - MM,90894,25.3833,97.3964,Asia/Yangon
Mykolayiv - UA,470011,46.9763,31.993,Europe/Kyiv
Mymensingh - BD,225126,24.7564,90.4065,Asia/Dhaka
Mysuru - IN,920550,12.2979,76.6393,Asia/Kolkata
Mytilene - GR,28322,39.1077,26.5553,Europe/Athens
Mzuzu - MW,249564,-11.4656,34.0207,Africa/Blantyre
N'dalatando - AO,161584,-9.29782,14.9116,Africa/Luanda
N'Djamena - TD,1359526,12.1067,15.0444,Africa/Ndjamena
Naama - DZ,14624,33.2667,-0.31667,Africa/Algiers
Nabatiye et Tahta - LB,120000,33.3789,35.4839,Asia/Beirut
Naberezhnyye Chelny - RU,509870,55.7372,52.4196,Europe/Moscow
Nabeul - TN,70437,36.4561,10.7376,Africa/Tunis
Nabire - ID,43898,-3.35989,135.501,Asia/Jayapura
Nacaome - HN,13929,13.5392,-87.4891,America/Tegucigalpa
Nagano - JP,372760,36.65,138.183,Asia/Tokyo
Nagasaki - JP,409118,32.75,129.883,Asia/Tokyo
Nagoya - JP,2332176,35.1815,136.906,Asia/Tokyo
Nagpur - IN,2405665,21.1463,79.0849,Asia/Kolkata
Nagua - DO,33862,19.3832,-69.8474,America/Santo_Domingo
Naha - JP,317625,26.213,127.679,Asia/Tokyo
Nairobi - KE,4397073,-1.28333,36.8167,Africa/Nairobi
Najaf - IQ,482576,32.0259,44.3462,Asia/Baghdad
Najafgarh - IN,1365000,28.6092,76.9798,Asia/Kolkata
Najran - SA,505652,17.4933,44.1277,Asia/Riyadh
Nakhon Nayok - TH,21309,14.2046,101.213,Asia/Bangkok
Nakhon Pathom - TH,117927,13.8196,100.044,Asia/Bangkok
Nakhon Phanom - TH,34595,17.4108,104.779,Asia/Bangkok
Nakhon Ratchasima - TH,126391,14.9707,102.102,Asia/Bangkok
Nakhon Sawan - TH,82305,15.7047,100.137,Asia/Bangkok
Nakhon Si Thammarat - TH,102152,8.43333,99.9667,Asia/Bangkok
Nakuru - KE,570674,-0.30719,36.0722,Africa/Nairobi
Nalchik - RU,239300,43.4981,43.6189,Europe/Moscow
Nalerigu - GH,17440,10.5273,-0.36982,Africa/Accra
Nalut - LY,28431,31.8685,10.9812,Africa/Tripoli
Nam GJinh - VN,448225,20.4339,106.177,Asia/Bangkok
Namangan - UZ,713220,40.9983,71.6726,Asia/Tashkent
Namp'o - KP,455000,38.7375,125.408,Asia/Pyongyang
Nampula - MZ,770379,-15.1165,39.2666,Africa/Maputo
Namur - BE,110939,50.4669,4.86746,Europe/Brussels
Nan - TH,24670,18.7838,100.779,Asia/Bangkok
Nanchang - CN,2357839,28.684,115.853,Asia/Shanghai
Nanchong - CN,1858875,30.7951,106.085,Asia/Shanghai
Nanjing - CN,9314685,32.0617,118.778,Asia/Shanghai
Nanning - CN,3839800,22.8167,108.317,Asia/Shanghai
Nantes - FR,318808,47.2172,-1.55336,Europe/Paris
Nantong - CN,2273326,32.0303,120.875,Asia/Shanghai
Nanyang - CN,1811812,32.9947,112.533,Asia/Shanghai
Napier - NZ,66800,-39.4926,176.912,Pacific/Auckland
Naples - IT,909048,40.8522,14.2681,Europe/Rome
Nar'yan-Mar - RU,18041,67.6387,53.0037,Europe/Moscow
Nara-shi - JP,367353,34.685,135.805,Asia/Tokyo
Narathiwat - TH,47771,6.42639,101.823,Asia/Bangkok
Narok - KE,65430,-1.08083,35.8711,Africa/Nairobi
Naryn - KG,41178,41.4283,75.9957,Asia/Bishkek
Nashik - IN,1486053,19.9973,73.791,Asia/Kolkata
Nashville - US,689447,36.1659,-86.7844,America/Chicago
Nasiriyah - IQ,558400,31.058,46.2573,Asia/Baghdad
Nassau - BS,227940,25.0582,-77.3431,America/Nassau
Natal - BR,896708,-5.795,-35.2094,America/Fortaleza
Natitingou - BJ,53284,10.3042,1.37962,Africa/Porto-Novo
Naucalpan de Juarez - MX,834434,19.4785,-99.2396,America/Mexico_City
Navoiy - UZ,144158,40.0844,65.3792,Asia/Samarkand
Naxcivan - AZ,97200,39.2089,45.4122,Asia/Baku
Naxxar - MT,14890,35.9137,14.4438,Europe/Malta
Nay Pyi Taw - MM,925000,19.745,96.1297,Asia/Yangon
Nazareth - IL,77445,32.7009,35.2972,Asia/Jerusalem
Ndele - CF,27071,8.41091,20.6473,Africa/Bangui
Ndola - ZM,627503,-12.9587,28.6366,Africa/Lusaka
Neftcala - AZ,18661,39.3768,49.247,Asia/Baku
Negotino - MK,19515,41.4846,22.0906,Europe/Skopje
Neiba - DO,18670,18.4898,-71.4189,America/Santo_Domingo
Neijiang - CN,1251095,29.5835,105.062,Asia/Shanghai
Neiva - CO,357392,2.93001,-75.2797,America/Bogota
Nellore - IN,547621,14.4499,79.987,Asia/Kolkata
Nelson - NZ,54400,-41.2708,173.284,Pacific/Auckland
Nema - MR,60000,16.617,-7.25649,Africa/Nouakchott
Neuchatel - CH,33475,46.9918,6.931,Europe/Zurich
Neuquen - AR,231198,-38.9508,-68.0592,America/Argentina/Salta
Nevsehir - TR,75527,38.625,34.7122,Europe/Istanbul
New Amsterdam - GY,35039,6.24924,-57.5158,America/Guyana
New Delhi - IN,317797,28.6214,77.2148,Asia/Kolkata
New Plymouth - NZ,90300,-39.0667,174.083,Pacific/Auckland
New Taipei City - TW,4004367,25.062,121.457,Asia/Taipei
New York City - US,8804190,40.7143,-74.006,America/New_York
Newcastle - AU,508437,-32.9295,151.78,Australia/Sydney
Ngaoundere - CM,238196,7.32765,13.5847,Africa/Douala
Ngerulmud - PW,1,7.50077,134.624,Pacific/Palau
Ngozi - BI,61716,-2.9075,29.8306,Africa/Bujumbura
Nha Trang - VN,579000,12.2451,109.194,Asia/Ho_Chi_Minh
Niamey - NE,1323691,13.5137,2.1098,Africa/Niamey
Nicosia - CY,200452,35.1728,33.354,Asia/Nicosia
Nieuw Nickerie - SR,13143,5.92606,-56.973,America/Paramaribo
Nigde - TR,91039,37.9658,34.6793,Europe/Istanbul
Niigata - JP,797591,37.9226,139.041,Asia/Tokyo
Niksic - ME,58212,42.7731,18.9445,Europe/Podgorica
Nili - AF,30058,33.7218,66.1302,Asia/Kabul
Ningbo - CN,3731203,29.8782,121.549,Asia/Shanghai
Ninh Binh - VN,36864,20.2581,105.98,Asia/Bangkok
Nisporeni - MD,11718,47.0802,28.171,Europe/Chisinau
Nitra - SK,86329,48.3076,18.0845,Europe/Bratislava
Nizhniy Novgorod - RU,1259013,56.3287,44.002,Europe/Moscow
Nizwa - OM,72076,22.9333,57.5333,Asia/Muscat
Njombe - TZ,92537,-9.34917,34.7717,Africa/Dar_es_Salaam
Nola - CF,31923,3.52494,16.0458,Africa/Bangui
Nong Bua Lamphu - TH,34401,17.2041,102.441,Asia/Bangkok
Nong Khai - TH,63609,17.8785,102.742,Asia/Bangkok
Nouadhibou - MR,146048,20.9419,-17.0384,Africa/Nouakchott
Nouakchott - MR,1184530,18.0858,-15.9785,Africa/Nouakchott
Noumea - NC,93060,-22.2741,166.449,Pacific/Noumea
Nova Gorica - SI,13031,45.956,13.6484,Europe/Ljubljana
Nova Iguacu - BR,823302,-22.7592,-43.4511,America/Sao_Paulo
Novi Sad - RS,215400,45.2517,19.8369,Europe/Belgrade
Novo Mesto - SI,24446,45.804,15.1689,Europe/Ljubljana
Novo Selo - MK,11818,41.4154,22.8834,Europe/Skopje
Novokuznetsk - RU,539616,53.7575,87.136,Asia/Novokuznetsk
Novosibirsk - RU,1612833,55.0226,82.9317,Asia/Novosibirsk
Nowrangapur - IN,1220946,19.2311,82.5483,Asia/Kolkata
Nuernberg - DE,515543,49.4542,11.0775,Europe/Berlin
Nueva Gerona - CU,20264,21.8876,-82.8066,America/Havana
Nueva Loja - EC,24211,0.086,-76.8953,America/Guayaquil
Nuku'alofa - TO,22400,-21.1368,-175.201,Pacific/Tongatapu
Nukus - UZ,332500,42.4586,59.6058,Asia/Samarkand
Nuuk - GL,14798,64.1835,-51.7216,America/Nuuk
Nyala - SD,565734,12.0489,24.8807,Africa/Khartoum
Nyamira - KE,24483,-0.56333,34.9358,Africa/Nairobi
Nyanza - RW,32016,-2.35187,29.7509,Africa/Kigali
Nyeri - KE,80081,-0.42013,36.9476,Africa/Nairobi
Nyiregyhaza - HU,117689,47.9554,21.7167,Europe/Budapest
Nykoeping - SE,38780,58.753,17.0079,Europe/Stockholm
Nzerekore - GN,226426,7.75624,-8.8179,Africa/Conakry
Oaxaca - MX,255029,17.0602,-96.7254,America/Mexico_City
Obo - CF,14402,5.39586,26.4921,Africa/Bangui
Obock - DJ,15429,11.9669,43.2884,Africa/Djibouti
Ocotal - NI,33928,13.6322,-86.474,America/Managua
Odesa - UA,1015826,46.4857,30.7438,Europe/Kyiv
Odienne - CI,54669,9.50511,-7.56433,Africa/Abidjan
OElgii - MN,28400,48.9683,89.9625,Asia/Hovd
OErebro - SE,155989,59.2741,15.2066,Europe/Stockholm
OEstersund - SE,49806,63.1792,14.6357,Europe/Stockholm
Ogre - LV,22767,56.8162,24.614,Europe/Riga
Ohrid - MK,42033,41.117,20.8017,Europe/Skopje
Oita - JP,477715,33.2333,131.6,Asia/Tokyo
Okara - PK,533693,30.8103,73.4515,Asia/Karachi
Okayama - JP,724691,34.65,133.933,Asia/Tokyo
Oklahoma City - US,681054,35.4676,-97.5164,America/Chicago
Ol Kalou - KE,47795,-0.27088,36.3792,Africa/Nairobi
Olomouc - CZ,99496,49.5955,17.2518,Europe/Prague
Olsztyn - PL,171803,53.7838,20.4927,Europe/Warsaw
Olympia - US,55733,47.0449,-122.902,America/Los_Angeles
Omdurman - SD,1849659,15.6445,32.4777,Africa/Khartoum
Omsk - RU,1172070,54.9924,73.3686,Asia/Omsk
Ondjiva - AO,121537,-17.0667,15.7333,Africa/Luanda
Onitsha - NG,1553000,6.14978,6.78569,Africa/Lagos
Opole - PL,127676,50.6712,17.926,Europe/Warsaw
Oradea - RO,183105,47.0458,21.9183,Europe/Bucharest
Oral - KZ,330000,51.246,51.4256,Asia/Oral
Oran - DZ,803329,35.6991,-0.63588,Africa/Algiers
Orange Walk - BZ,15298,18.0812,-88.5633,America/Belize
Oranjestad - AW,29998,12.524,-70.027,America/Aruba
Ordos - CN,1940653,39.6086,109.782,Asia/Shanghai
Ordu - TR,229214,40.9778,37.8905,Europe/Istanbul
Orel - RU,303696,52.9688,36.0791,Europe/Moscow
Orenburg - RU,564773,51.7671,55.0988,Asia/Yekaterinburg
Orhei - MD,24918,47.385,28.8254,Europe/Chisinau
Orleans - FR,116269,47.9025,1.90407,Europe/Paris
Orumiyeh - IR,577307,37.5527,45.0761,Asia/Tehran
Oruro - BO,208684,-17.9715,-67.0932,America/La_Paz
Osaka - JP,2753862,34.6938,135.501,Asia/Tokyo
Osh - KG,322164,40.5283,72.7985,Asia/Bishkek
Oshakati - NA,43309,-17.7883,15.7044,Africa/Windhoek
Osijek - HR,75535,45.5507,18.6942,Europe/Zagreb
Oslo - NO,1082575,59.9127,10.7461,Europe/Oslo
Osmaniye - TR,202837,37.0742,36.2478,Europe/Istanbul
Osogbo - NG,645000,7.77104,4.55698,Africa/Lagos
Ostrava - CZ,279791,49.8347,18.282,Europe/Prague
Ota - JP,748081,35.5613,139.716,Asia/Tokyo
Otjiwarongo - NA,33481,-20.4637,16.6477,Africa/Windhoek
Otsu - JP,345070,35.0,135.867,Asia/Tokyo
Ottawa - CA,1017449,45.4112,-75.6981,America/Toronto
Ouagadougou - BF,2415266,12.3657,-1.53388,Africa/Ouagadougou
Ouahigouya - BF,124587,13.5828,-2.42158,Africa/Ouagadougou
Ouargla - DZ,169928,31.9493,5.32502,Africa/Algiers
Ouesso - CG,40667,1.61361,16.0517,Africa/Brazzaville
Oujda - MA,539711,34.6814,-1.90858,Africa/Casablanca
Ouled Djellal - DZ,58481,34.43,5.06139,Africa/Algiers
Oulu - FI,209648,65.0124,25.4682,Europe/Helsinki
Oum el Bouaghi - DZ,67201,35.8754,7.11353,Africa/Algiers
Oviedo - ES,220020,43.3603,-5.84476,Europe/Madrid
Owando - CG,35698,-0.48193,15.8999,Africa/Brazzaville
Owerri - NG,545000,5.48363,7.03325,Africa/Lagos
Oyem - GA,72939,1.5995,11.5793,Africa/Libreville
Oyo - NG,736072,7.85367,3.93235,Africa/Lagos
Ozurgeti - GE,13935,41.9234,42.0052,Asia/Tbilisi
P'yongsong - KP,100000,39.2464,125.872,Asia/Pyongyang
Pachuca de Soto - MX,256584,20.117,-98.7333,America/Mexico_City
Padang - ID,909040,-0.94924,100.354,Asia/Jakarta
Paernu - EE,40228,58.3859,24.4971,Europe/Tallinn
Pagadian - PH,206483,7.8257,123.437,Asia/Manila
Pago Pago - AS,11500,-14.2781,-170.702,Pacific/Pago_Pago
Pailin - KH,17850,12.849,102.609,Asia/Phnom_Penh
Pakse - LA,88332,15.1202,105.799,Asia/Vientiane
Pakxan - LA,21967,18.3942,103.661,Asia/Vientiane
Pala - TD,70677,9.3646,14.9072,Africa/Ndjamena
Palangkaraya - ID,293500,-2.20833,113.917,Asia/Pontianak
Palembang - ID,1668848,-2.91673,104.746,Asia/Jakarta
Palermo - IT,648260,38.1166,13.3636,Europe/Rome
Palikir - FM,6942,6.92477,158.161,Pacific/Pohnpei
Palma - ES,409661,39.5694,2.65024,Europe/Madrid
Palmas - BR,306296,-10.1675,-48.3277,America/Araguaina
Palmerston North - NZ,91300,-40.3564,175.611,Pacific/Auckland
Palu - ID,373218,-0.90833,119.871,Asia/Makassar
Pamandzi - YT,11442,-12.7967,45.2794,Indian/Mayotte
Pamplona - ES,209672,42.8169,-1.64323,Europe/Madrid
Panama - PA,408168,8.9936,-79.5197,America/Panama
Panevezys - LT,85885,55.7319,24.3598,Europe/Vilnius
Pangkalpinang - ID,216893,-2.12914,106.114,Asia/Jakarta
Panjim - IN,70991,15.4957,73.8262,Asia/Kolkata
Panzhihua - CN,787177,26.5851,101.713,Asia/Shanghai
Paoua - CF,47703,7.24269,16.4406,Africa/Bangui
Papeete - PF,26357,-17.5347,-149.568,Pacific/Tahiti
Paphos - CY,35961,34.7768,32.4245,Asia/Nicosia
Paraguari - PY,10079,-25.6208,-57.1472,America/Asuncion
Parakou - BJ,255478,9.33716,2.63031,Africa/Porto-Novo
Paramaribo - SR,223757,5.86638,-55.1668,America/Paramaribo
Parana - AR,247139,-31.7327,-60.529,America/Argentina/Cordoba
Paranaque City - PH,703245,14.4816,121.017,Asia/Manila
Pardubice - CZ,88520,50.0408,15.7766,Europe/Prague
Paris - FR,2138551,48.8534,2.3488,Europe/Paris
Paro - BT,11448,27.4305,89.4133,Asia/Thimphu
Pasig City - PH,853050,14.5869,121.061,Asia/Manila
Pasto - CO,392930,1.21456,-77.2785,America/Bogota
Pathein - MM,237089,16.7792,94.7321,Asia/Yangon
Pathum Thani - TH,24547,14.0135,100.53,Asia/Bangkok
Patna - IN,1684297,25.5941,85.1356,Asia/Kolkata
Patra - GR,168034,38.2462,21.7351,Europe/Athens
Pattani - TH,43690,6.86814,101.25,Asia/Bangkok
Pavlodar - KZ,329002,52.276,76.9688,Asia/Almaty
Paysandu - UY,73249,-32.3171,-58.0807,America/Montevideo
Pazardzhik - BG,65671,42.1993,24.3332,Europe/Sofia
Pecs - HU,145347,46.0762,18.2281,Europe/Budapest
Pedernales - DO,11072,18.0356,-71.7467,America/Santo_Domingo
Pedra Badejo - CV,10038,15.1375,-23.5308,Atlantic/Cape_Verde
Pedro Juan Caballero - PY,75109,-22.5493,-55.7387,America/Asuncion
Peje - XK,48962,42.6591,20.2883,Europe/Belgrade
Pekanbaru - ID,1085000,0.51667,101.442,Asia/Jakarta
Pemagatshel - BT,13864,27.0379,91.403,Asia/Thimphu
Pemba - MZ,232932,-12.974,40.5177,Africa/Maputo
Penal - TT,12281,10.1667,-61.4667,America/Port_of_Spain
Penonome - PA,16250,8.51889,-80.3573,America/Panama
Penza - RU,523553,53.1957,45.0108,Europe/Moscow
